latitude,longitude,number,time,step,isobaricInhPa,valid_time,t,u,v,vo,w_mps
60.0,-36.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.85896,24.627914,-0.7416992,-5.761208e-05,-0.0019008044802485459
60.0,-36.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.90144,24.428696,-1.0776367,-5.7820696e-05,-0.0018247526610843288
60.0,-36.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.93562,24.260727,-1.4213867,-5.723955e-05,-0.00201614839067079
60.0,-35.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.96687,24.120102,-1.7729492,-5.5868644e-05,-0.002245801269713609
60.0,-35.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.99861,23.995102,-2.1245117,-5.388679e-05,-0.002551990948359486
60.0,-35.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.03328,23.889633,-2.4682617,-5.1651616e-05,-0.003011263668964726
60.0,-35.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.06844,23.79979,-2.8041992,-4.953565e-05,-0.003661915759659364
60.0,-34.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.10066,23.723618,-3.128418,-4.7673006e-05,-0.004197971311727348
60.0,-34.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.12996,23.66307,-3.4448242,-4.606368e-05,-0.004351567952305046
60.0,-34.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.15926,23.622055,-3.7573242,-4.4752378e-05,-0.004352163084016469
60.0,-34.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.18855,23.602524,-4.065918,-4.3903012e-05,-0.004467556518446004
60.0,-33.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.21638,23.61229,-4.3745117,-4.3575186e-05,-0.004812576105206945
60.0,-33.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.24275,23.649399,-4.6870117,-4.3575186e-05,-0.00515764951918662
60.0,-33.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.27058,23.717758,-4.9995117,-4.3679494e-05,-0.005349722787591444
60.0,-33.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.30379,23.81932,-5.315918,-4.3783803e-05,-0.00561855797251424
60.0,-32.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.3448,23.952133,-5.628418,-4.3962616e-05,-0.006232336078960885
60.0,-32.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.39168,24.110336,-5.940918,-4.4201035e-05,-0.0068848382703811835
60.0,-32.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.44295,24.290024,-6.2612305,-4.4335146e-05,-0.007154664677571422
60.0,-32.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.50154,24.48729,-6.5893555,-4.4230837e-05,-0.0070799758580860125
60.0,-31.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.57332,24.69432,-6.925293,-4.3783803e-05,-0.007044010441624645
60.0,-31.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.66219,24.909164,-7.272949,-4.284503e-05,-0.007353732610741617
60.0,-31.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.76912,25.120102,-7.6245117,-4.12059e-05,-0.007664353708573143
60.0,-31.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.89851,25.323227,-7.9838867,-3.8836617e-05,-0.007592185873848974
60.0,-30.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.05574,25.504868,-8.343262,-3.5960693e-05,-0.007328793635702417
60.0,-30.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.24178,25.655258,-8.69873,-3.2756943e-05,-0.0072197710426037546
60.0,-30.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.4532,25.770493,-9.038574,-2.9195566e-05,-0.007188371059974584
60.0,-30.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.6827,25.844711,-9.351074,-2.5097746e-05,-0.006810698278107111
60.0,-29.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.92342,25.883774,-9.632324,-2.0627398e-05,-0.005892476634715998
60.0,-29.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.17049,25.895493,-9.866699,-1.6380567e-05,-0.004740616356891385
60.0,-29.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.41902,25.88768,-10.058105,-1.2983102e-05,-0.0037794544671608545
60.0,-29.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.66414,25.870102,-10.206543,-1.0628719e-05,-0.0029321527004322174
60.0,-28.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.9034,25.852524,-10.32373,-8.989591e-06,-0.0019278638274741623
60.0,-28.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,217.13972,25.842758,-10.413574,-7.678289e-06,-0.0008825465338512382
60.0,-28.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,217.37654,25.844711,-10.476074,-6.381888e-06,-0.0001067977950989589
60.0,-28.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,217.61482,25.864243,-10.51123,-4.921574e-06,0.000126353929136332
60.0,-27.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,217.85213,25.899399,-10.519043,-3.2973476e-06,8.757118616364119e-05
60.0,-27.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,218.08894,25.957993,-10.503418,-1.6433187e-06,9.74070930849526e-06
60.0,-27.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,218.32722,26.047836,-10.468262,-1.8300489e-07,-0.0002632865000968967
60.0,-27.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,218.57234,26.172836,-10.421387,1.0537915e-06,-0.001044566048329236
60.0,-26.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,218.82918,26.33104,-10.366699,2.2458844e-06,-0.0023750263774997256
60.0,-26.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,219.1031,26.508774,-10.315918,3.586989e-06,-0.003982904226828209
60.0,-26.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,219.39998,26.686508,-10.272949,5.002599e-06,-0.005595380427733038
60.0,-26.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,219.72371,26.842758,-10.249512,6.4033084e-06,-0.007134577427563031
60.0,-25.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,220.0738,26.95604,-10.253418,7.96793e-06,-0.008128881492759062
60.0,-25.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,220.44783,27.002914,-10.29248,1.0158401e-05,-0.008142696804187388
60.0,-25.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,220.83699,26.967758,-10.362793,1.3242941e-05,-0.007131272524098842
60.0,-25.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,221.23006,26.83104,-10.460449,1.707254e-05,-0.005444433053202459
60.0,-24.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,221.6119,26.594711,-10.577637,2.1244865e-05,-0.003355441640560476
60.0,-24.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,221.9659,26.274399,-10.694824,2.55513e-05,-0.0005849182827893661
60.0,-24.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.27644,25.897446,-10.796387,2.9827934e-05,0.0031868042688665923
60.0,-24.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.53523,25.500961,-10.870605,3.374694e-05,0.007643319896095393
60.0,-23.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.73933,25.114243,-10.909668,3.6742073e-05,0.012147013518198985
60.0,-23.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.8907,24.76268,-10.91748,3.8589817e-05,0.016097517262698455
60.0,-23.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.99715,24.467758,-10.894043,3.9632898e-05,0.019332221717762704
60.0,-23.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.07039,24.241196,-10.843262,4.057167e-05,0.02168988624167581
60.0,-22.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.1241,24.08104,-10.765137,4.1882973e-05,0.022851118293462064
60.0,-22.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.16951,23.97557,-10.647949,4.3551903e-05,0.022656416465480098
60.0,-22.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.21492,23.907211,-10.483887,4.5459252e-05,0.021345032109140277
60.0,-22.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.26668,23.868149,-10.265137,4.750071e-05,0.01963480264670961
60.0,-21.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.32967,23.842758,-9.983887,4.9482565e-05,0.01784488196901357
60.0,-21.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.4073,23.821274,-9.651855,5.1032286e-05,0.01581552275628737
60.0,-21.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.50008,23.791977,-9.265137,5.1673036e-05,0.013346457788565502
60.0,-21.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.6075,23.75682,-8.851074,5.1181298e-05,0.010716254573071524
60.0,-20.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.72713,23.713852,-8.421387,4.981039e-05,0.008163898864331196
60.0,-20.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.85603,23.661118,-7.9956055,4.7932845e-05,0.0058489996162352665
60.0,-20.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.98885,23.592758,-7.581543,4.5846682e-05,0.003931659266818303
60.0,-20.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.11824,23.504868,-7.190918,4.3700915e-05,0.0027327302725932267
60.0,-19.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.23592,23.401352,-6.8237305,4.1689258e-05,0.002734165225857275
60.0,-19.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.33406,23.290024,-6.487793,4.0139537e-05,0.003897640223890475
60.0,-19.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.40584,23.178696,-6.179199,3.9349776e-05,0.005863365030643407
60.0,-19.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.44783,23.07518,-5.8862305,3.9379578e-05,0.008190197769060362
60.0,-18.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.4615,22.991196,-5.6088867,3.9960723e-05,0.01047647268066727
60.0,-18.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.45418,22.938461,-5.3393555,4.0735584e-05,0.012521232135945009
60.0,-18.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.43513,22.916977,-5.0737305,4.1421037e-05,0.013923551011379563
60.0,-18.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.41072,22.91893,-4.815918,4.2002182e-05,0.014403143551122165
60.0,-17.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.38484,22.936508,-4.550293,4.259823e-05,0.014241132662516599
60.0,-17.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.35994,22.959946,-4.2768555,4.3343287e-05,0.014119302565247257
60.0,-17.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.33846,22.989243,-3.9916992,4.4252258e-05,0.01439850576498909
60.0,-17.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.32088,23.016586,-3.6948242,4.5265537e-05,0.01491836801390946
60.0,-16.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.30476,23.034164,-3.3823242,4.6427827e-05,0.01555846973390657
60.0,-16.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.2867,23.040024,-3.0581055,4.7694426e-05,0.01647882851438258
60.0,-16.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.2657,23.045883,-2.7338867,4.8931222e-05,0.017679277304426137
60.0,-16.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.24129,23.055649,-2.409668,4.978059e-05,0.018759025337967968
60.0,-15.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.21492,23.06932,-2.097168,5.0004106e-05,0.01907727846635165
60.0,-15.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.18904,23.079086,-1.800293,4.954217e-05,0.01819391784816369
60.0,-15.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.16658,23.082993,-1.5229492,4.8454385e-05,0.01626976082161399
60.0,-15.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.15291,23.077133,-1.2651367,4.6815258e-05,0.013705811496027299
60.0,-14.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.15193,23.057602,-1.0112305,4.47738e-05,0.010742345838123774
60.0,-14.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.16316,23.01268,-0.7573242,4.2702537e-05,0.007659185615448488
60.0,-14.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.18318,22.926743,-0.47998047,4.1167717e-05,0.004896309087508553
60.0,-14.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.2076,22.790024,-0.17138672,4.0601473e-05,0.0031343796241619713
60.0,-13.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.22762,22.596664,0.18408203,4.1003805e-05,0.0029744212847543257
60.0,-13.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.23055,22.342758,0.5786133,4.198728e-05,0.004777163184019213
60.0,-13.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.1988,22.04393,1.0083008,4.3194275e-05,0.008541600605352969
60.0,-13.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.11678,21.733383,1.4418945,4.4311862e-05,0.013783681822565364
60.0,-12.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.97908,21.459946,1.8520508,4.493771e-05,0.019137241955807745
60.0,-12.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.79305,21.270493,2.2036133,4.440127e-05,0.02267973605209903
60.0,-12.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.57771,21.190414,2.480957,4.207669e-05,0.022857631830013752
60.0,-12.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.36043,21.217758,2.6801758,3.775535e-05,0.019204097486945463
60.0,-11.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.17049,21.332993,2.793457,3.1928997e-05,0.012449620942893974
60.0,-11.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.03572,21.489243,2.8364258,2.5640707e-05,0.0038750825755594323
60.0,-11.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.97322,21.627914,2.8364258,2.0008069e-05,-0.00504914214570416
60.0,-11.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.98201,21.686508,2.824707,1.5999656e-05,-0.01289723248684099
60.0,-10.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.045,21.620102,2.8325195,1.4107209e-05,-0.01836008722476911
60.0,-10.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.13582,21.41307,2.887207,1.4449935e-05,-0.020879026053302916
60.0,-10.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.22615,21.067368,3.012207,1.6774517e-05,-0.020528552821909147
60.0,-10.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.29012,20.598618,3.2270508,2.0738225e-05,-0.017781884042657275
60.0,-9.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.30672,20.041977,3.5395508,2.592383e-05,-0.013155383582417444
60.0,-9.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.2618,19.457993,3.9418945,3.1869393e-05,-0.00712980069024621
60.0,-9.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.14851,18.916977,4.4223633,3.8023572e-05,-0.00022923385382852212
60.0,-9.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.96687,18.48143,4.9575195,4.379032e-05,0.006542784698850696
60.0,-8.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.72224,18.184555,5.523926,4.8573595e-05,0.012384825028431959
60.0,-8.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.42635,18.041977,6.0981445,5.1896553e-05,0.01689847335769821
60.0,-8.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.09285,18.059555,6.6450195,5.3207856e-05,0.019928354553094135
60.0,-8.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,221.7408,18.245102,7.137207,5.212007e-05,0.02148137605669283
60.0,-7.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,221.3907,18.592758,7.543457,4.852889e-05,0.02144745978332812
60.0,-7.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,221.06355,19.08104,7.8481445,4.2806845e-05,0.01995447831529416
60.0,-7.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,220.77937,19.666977,8.039551,3.5505276e-05,0.017522773199036737
60.0,-7.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,220.55379,20.301743,8.121582,2.696691e-05,0.014786048677072613
60.0,-6.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,220.39607,20.92479,8.090332,1.7623883e-05,0.012216099721706267
60.0,-6.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,220.30281,21.485336,7.9692383,8.385163e-06,0.010085578687041505
60.0,-6.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,220.26082,21.940414,7.777832,8.153729e-07,0.008706376806313235
60.0,-6.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,220.25056,22.272446,7.559082,-3.6549754e-06,0.00839117904861627
60.0,-5.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,220.25398,22.491196,7.3442383,-4.7725625e-06,0.009099602569210965
60.0,-5.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,220.25789,22.625961,7.1567383,-3.5357662e-06,0.010280273838967747
60.0,-5.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,220.25496,22.709946,7.008301,-1.1515804e-06,0.011067133437453462
60.0,-5.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,220.23982,22.76268,6.8911133,1.7988496e-06,0.011145067290454362
60.0,-4.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,220.20808,22.797836,6.805176,5.3304248e-06,0.01086807067786177
60.0,-4.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,220.1573,22.829086,6.7504883,9.234529e-06,0.01090489723622195
60.0,-4.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,220.08504,22.86229,6.7231445,1.2825709e-05,0.011491109108132664
60.0,-4.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,219.9908,22.909164,6.7192383,1.540361e-05,0.012390148893556276
60.0,-3.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,219.87312,22.977524,6.7348633,1.6983133e-05,0.013365561315928767
60.0,-3.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,219.73152,23.073227,6.7543945,1.810072e-05,0.01433836063199403
60.0,-3.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,219.566,23.202133,6.7700195,1.9143801e-05,0.015465133931048912
60.0,-3.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,219.37996,23.372055,6.7817383,1.9933563e-05,0.01643186837870408
60.0,-2.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,219.18074,23.586899,6.7817383,2.0171981e-05,0.0166518935053076
60.0,-2.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,218.97713,23.846664,6.758301,2.0052772e-05,0.01589311601010253
60.0,-2.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,218.77791,24.13768,6.7036133,2.0380598e-05,0.014627906932905594
60.0,-2.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,218.58553,24.44432,6.633301,2.207933e-05,0.013638755197587215
60.0,-1.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,218.39363,24.750961,6.570801,2.5789719e-05,0.013353661219865701
60.0,-1.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,218.18953,25.055649,6.5512695,3.182469e-05,0.013769969783349293
60.0,-1.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,217.9571,25.366196,6.602051,4.0139537e-05,0.014884541246734977
60.0,-1.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,217.68318,25.702133,6.758301,5.0227623e-05,0.016732570473264166
60.0,-0.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,217.35847,26.088852,7.027832,6.0896855e-05,0.018959886699541594
60.0,-0.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.9825,26.54393,7.4106445,7.035909e-05,0.020710288991151724
60.0,-0.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.566,27.077133,7.8793945,7.661758e-05,0.02101875141031361
60.0,0.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.12605,27.672836,8.391113,7.806299e-05,0.019933524851310756
60.0,0.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.6822,28.29393,8.879395,7.3875766e-05,0.018543938339775537
60.0,0.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.2491,28.903305,9.297363,6.444333e-05,0.017583768829560267
60.0,0.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.83846,29.467758,9.605957,5.1255804e-05,0.016782580935511902
60.0,1.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.45857,29.961899,9.785645,3.6220532e-05,0.015335278916375844
60.0,1.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.11726,30.36229,9.844238,2.093194e-05,0.013053929798522818
60.0,1.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.81453,30.66307,9.789551,6.2542967e-06,0.010514326328076033
60.0,1.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.54597,30.870102,9.633301,-7.499475e-06,0.00817389679081014
60.0,2.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.30623,31.000961,9.383301,-2.000155e-05,0.005802000469635401
60.0,2.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.09285,31.077133,9.039551,-3.0819792e-05,0.00313127858594771
60.0,2.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.90437,31.110336,8.605957,-3.953697e-05,0.0007322042485904275
60.0,2.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.73592,31.11229,8.090332,-4.6108384e-05,-0.0005605957069293306
60.0,3.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.58015,31.086899,7.5004883,-5.078735e-05,-0.00056018521641773
60.0,3.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.42928,31.040024,6.8442383,-5.3946394e-05,9.48792602610948e-06
60.0,3.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.28035,30.973618,6.1254883,-5.6002755e-05,0.0006162828283507398
60.0,3.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.13289,30.88182,5.355957,-5.7418365e-05,0.0018286148188822653
60.0,4.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.98543,30.770493,4.543457,-5.862536e-05,0.0042890502418572955
60.0,4.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.83553,30.647446,3.6958008,-5.9891958e-05,0.007086593979086328
60.0,4.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.68416,30.530258,2.8286133,-6.1396975e-05,0.008026994483052375
60.0,4.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.54207,30.415024,1.9458008,-6.3304324e-05,0.005829601107982146
60.0,5.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.4239,30.290024,1.0356445,-6.570341e-05,0.0021624521527144934
60.0,5.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.3365,30.135727,0.09033203,-6.829621e-05,0.00042476033758176375
60.0,5.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.27205,29.932602,-0.90185547,-7.044198e-05,0.003066778026171456
